1478193191.293288,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.293550,0430,8,00,00,00,00,00,00,00,00,R
1478193191.293798,04b1,8,00,00,00,00,00,00,00,00,R
1478193191.294046,01f1,8,08,00,00,00,00,00,00,00,R
1478193191.294284,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.294531,0002,8,00,00,00,00,00,09,06,52,R
1478193191.294763,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.297774,0440,8,ff,00,00,00,ff,c0,08,00,R
1478193191.308756,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.309892,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.311053,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.311300,04f0,8,00,00,00,80,00,67,d1,13,R
1478193191.312204,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.312455,018f,8,fe,50,00,00,00,3e,00,00,R
1478193191.312684,0260,8,19,24,23,30,08,8e,86,2e,R
1478193191.312916,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193191.313147,0316,8,05,24,70,09,24,21,00,70,R
1478193191.313381,0329,8,86,bb,7f,14,11,20,00,14,R
1478193191.313634,0430,8,00,00,00,00,00,00,00,00,R
1478193191.313867,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.314124,04b1,8,00,00,00,00,00,00,00,00,R
1478193191.314372,01f1,8,08,00,00,00,00,00,00,00,R
1478193191.314610,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.314853,0002,8,00,00,00,00,00,09,08,f4,R
1478193191.315086,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.315338,0545,8,d8,00,00,8a,00,00,00,00,R
1478193191.315584,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.315816,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.316073,0130,8,05,80,00,ff,0d,80,08,9c,R
1478193191.316313,0131,8,00,80,00,00,34,7f,08,e4,R
1478193191.316556,0140,8,00,00,00,00,1a,00,28,72,R
1478193191.316788,0350,8,05,20,24,68,77,00,00,1e,R
1478193191.317039,0370,8,00,20,00,00,00,00,00,00,R
1478193191.317271,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.317522,043f,8,10,40,60,ff,78,c2,08,00,R
1478193191.317784,0440,8,ff,00,00,00,ff,c2,08,00,R
1478193191.318016,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.318968,00a0,8,5c,84,70,09,00,1f,02,00,R
1478193191.319206,00a1,8,85,87,00,00,24,00,00,00,R
1478193191.319439,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.320207,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.321331,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.322093,0316,8,05,24,7c,09,24,21,00,70,R
1478193191.322331,018f,8,fe,50,00,00,00,3e,00,00,R
1478193191.322561,0260,8,19,24,24,30,08,8e,86,3e,R
1478193191.322794,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193191.323028,0329,8,86,bb,7f,14,11,20,00,14,R
1478193191.323260,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.323514,0002,8,00,00,00,00,00,0a,09,3d,R
1478193191.323752,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.323985,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.324233,0130,8,05,80,00,ff,08,80,09,08,R
1478193191.324474,0131,8,00,80,00,00,32,7f,09,fc,R
1478193191.324717,0140,8,00,00,00,00,02,20,29,0e,R
1478193191.324953,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.325200,0545,8,d8,5d,00,8c,00,00,00,00,R
1478193191.325449,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.325842,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.326333,0350,8,05,20,34,68,77,00,00,0e,R
1478193191.326612,043f,8,10,40,60,ff,78,c4,08,00,R
1478193191.326880,0370,8,00,20,00,00,00,00,00,00,R
1478193191.327111,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.327363,0440,8,ff,00,00,00,ff,c4,08,00,R
1478193191.328125,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.329269,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.330410,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.330958,04f0,8,00,00,00,80,00,67,d1,13,R
1478193191.331549,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.332056,0316,8,05,24,7c,09,24,21,00,70,R
1478193191.332302,018f,8,fe,50,00,00,00,3f,00,00,R
1478193191.332532,0260,8,19,24,24,30,08,8e,86,0b,R
1478193191.332768,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193191.333002,0329,8,86,bb,7f,14,11,20,00,14,R
1478193191.333235,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.333497,0430,8,00,00,00,00,00,00,00,00,R
1478193191.333745,04b1,8,00,00,00,00,00,00,00,00,R
1478193191.333993,01f1,8,08,00,00,00,00,00,00,00,R
1478193191.334232,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.334478,0002,8,00,00,00,00,00,0a,0a,1a,R
1478193191.334709,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.334960,0545,8,d8,00,00,8c,00,00,00,00,R
1478193191.335198,0130,8,07,80,00,ff,24,80,0a,af,R
1478193191.335434,0131,8,09,80,00,00,33,7f,0a,db,R
1478193191.335682,0140,8,00,00,00,00,04,00,2a,59,R
1478193191.335933,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.336164,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.336410,0350,8,05,20,44,68,77,00,00,7e,R
1478193191.336662,0370,8,00,20,00,00,00,00,00,00,R
1478193191.336897,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.337142,043f,8,10,40,60,ff,78,c3,08,00,R
1478193191.337373,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.337626,0440,8,ff,00,00,00,ff,c3,08,00,R
1478193191.337763,05f0,2,01,00,R
1478193191.338321,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.339444,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.340422,0690,8,00,00,00,00,a0,02,00,00,R
1478193191.343478,0002,8,00,00,00,00,00,00,0b,c5,R
1478193191.343713,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.343948,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.344197,0130,8,07,80,00,ff,39,80,0b,2f,R
1478193191.344436,0131,8,00,80,00,00,32,7f,0b,c6,R
1478193191.344678,0140,8,00,00,00,00,02,29,2b,22,R
1478193191.344921,0545,8,d8,00,00,8b,00,00,00,00,R
1478193191.345153,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.350728,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.356070,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.356318,0545,8,d8,00,00,8b,00,00,00,00,R
1478193191.356552,0350,8,05,20,64,68,77,00,00,5e,R
1478193191.356802,0370,8,00,20,00,00,00,00,00,00,R
1478193191.357127,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.357376,043f,8,10,40,60,ff,78,c4,08,00,R
1478193191.357607,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.357860,0440,8,ff,00,00,00,ff,c4,08,00,R
1478193191.358625,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.359771,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.360912,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.362060,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.362309,018f,8,fe,50,00,00,00,40,00,00,R
1478193191.362536,0260,8,19,24,25,30,08,8e,86,3d,R
1478193191.362769,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193191.362999,0316,8,05,24,7c,09,24,21,00,70,R
1478193191.363238,0329,8,86,bb,7f,14,11,20,00,14,R
1478193191.363481,0002,8,00,00,00,00,00,00,0d,8b,R
1478193191.363719,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.363953,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.364203,0130,8,01,80,00,ff,0b,80,0d,99,R
1478193191.364434,0131,8,f7,7f,00,00,46,7f,0d,e8,R
1478193191.364673,0140,8,00,00,00,00,06,26,2d,c9,R
1478193191.364906,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.365156,0545,8,d8,00,00,8a,00,00,00,00,R
1478193191.365404,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.365637,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.366369,0350,8,05,20,74,68,77,00,00,4e,R
1478193191.366604,043f,8,10,40,60,ff,78,c6,08,00,R
1478193191.366855,0370,8,00,20,00,00,00,00,00,00,R
1478193191.367088,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.367339,0440,8,ff,00,00,00,ff,c6,08,00,R
1478193191.367779,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.368924,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.370062,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.371186,04f0,8,00,00,00,80,00,67,d1,13,R
1478193191.371417,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.372019,0316,8,05,24,98,09,24,21,00,70,R
1478193191.372262,018f,8,fe,50,00,00,00,40,00,00,R
1478193191.372495,0260,8,19,24,25,30,08,8e,86,0a,R
1478193191.372731,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193191.372965,0329,8,86,bb,7f,14,11,20,00,14,R
1478193191.373198,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.373444,0545,8,d8,5d,00,8b,00,00,00,00,R
1478193191.373698,0430,8,00,00,00,00,00,00,00,00,R
1478193191.373930,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.374186,04b1,8,00,00,00,00,00,00,00,00,R
1478193191.374437,01f1,8,08,00,00,00,00,00,00,00,R
1478193191.374675,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.374925,0002,8,00,00,00,00,00,00,0e,ac,R
1478193191.375157,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.375417,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.375727,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.376074,0130,8,05,80,00,ff,01,80,0e,d8,R
1478193191.376311,0131,8,0e,80,00,00,54,7f,0e,fb,R
1478193191.376555,0140,8,00,00,00,00,08,29,2e,44,R
1478193191.376789,0350,8,05,20,84,68,77,00,00,be,R
1478193191.377040,0370,8,00,20,00,00,00,00,00,00,R
1478193191.377364,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.377615,043f,8,10,40,60,ff,78,c9,08,00,R
1478193191.377873,0440,8,ff,00,00,00,ff,c9,08,00,R
1478193191.378105,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.379057,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.380175,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.381306,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.382008,0316,8,05,25,98,09,25,21,00,70,R
1478193191.382245,018f,8,fe,50,00,00,00,41,00,00,R
1478193191.382477,0260,8,1a,25,25,30,08,8f,87,17,R
1478193191.382711,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193191.382944,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193191.383176,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.383428,0545,8,d8,00,00,8c,00,00,00,00,R
1478193191.383676,0002,8,00,00,00,00,00,00,0f,b1,R
1478193191.383915,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.384154,0130,8,08,80,00,ff,0e,80,0f,a5,R
1478193191.384394,0131,8,12,80,00,00,54,7f,0f,e4,R
1478193191.384636,0140,8,00,00,00,00,0a,20,2f,4c,R
1478193191.384868,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.385014,05f0,2,01,00,R
1478193191.385263,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.385496,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.385885,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.386313,0350,8,05,20,94,68,77,00,00,ae,R
1478193191.386601,043f,8,10,40,60,ff,78,cf,08,00,R
1478193191.386869,0370,8,00,20,00,00,00,00,00,00,R
1478193191.387101,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.387352,0440,8,ff,00,00,00,ff,cf,08,00,R
1478193191.388196,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.389314,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.390433,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.390957,04f0,8,00,00,00,80,00,67,d1,13,R
1478193191.391553,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.392181,0316,8,05,25,98,09,25,21,00,70,R
1478193191.392414,0260,8,19,25,26,30,08,8f,87,28,R
1478193191.392656,018f,8,fe,50,00,00,00,41,00,00,R
1478193191.392890,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193191.393125,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193191.393357,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.393848,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.394105,04b1,8,00,00,00,00,00,00,00,00,R
1478193191.394352,01f1,8,08,00,00,00,00,00,00,00,R
1478193191.394593,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.394844,0002,8,00,00,00,00,00,00,00,0a,R
1478193191.395075,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.395326,0545,8,d8,00,00,8b,00,00,00,00,R
1478193191.395576,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.396066,0130,8,0d,80,00,ff,1d,80,00,be,R
1478193191.396306,0131,8,0e,80,00,00,38,7f,00,07,R
1478193191.396549,0140,8,00,00,00,00,0c,2f,20,51,R
1478193191.396783,0350,8,05,20,a4,68,77,00,00,9e,R
1478193191.397034,0370,8,00,20,00,00,00,00,00,00,R
1478193191.397358,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.397606,043f,8,10,40,60,ff,78,d4,08,00,R
1478193191.397839,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.398091,0440,8,ff,00,00,00,ff,d4,08,00,R
1478193191.398402,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.399550,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.400693,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.401842,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.402078,0316,8,05,25,98,09,25,21,00,70,R
1478193191.402316,018f,8,fe,50,00,00,00,42,00,00,R
1478193191.402548,0260,8,19,25,26,30,08,8f,87,39,R
1478193191.402781,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193191.403013,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193191.403246,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.403503,0002,8,00,00,00,00,00,00,01,17,R
1478193191.403742,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.403982,0545,8,d8,00,00,8a,00,00,00,00,R
1478193191.404224,0130,8,0d,80,00,ff,13,80,01,aa,R
1478193191.404466,0131,8,05,80,00,00,1f,7f,01,95,R
1478193191.404703,0140,8,00,00,00,00,0e,23,21,38,R
1478193191.404936,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.405193,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.405425,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.406297,0350,8,05,20,b4,68,77,00,00,8e,R
1478193191.406529,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.406787,0370,8,00,20,00,00,00,00,00,00,R
1478193191.407044,043f,8,10,40,60,ff,78,d5,08,00,R
1478193191.407304,0440,8,ff,00,00,00,ff,d5,08,00,R
1478193191.407536,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.408626,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.409749,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.410900,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.411152,04f0,8,00,00,00,80,00,67,d1,13,R
1478193191.411974,0316,8,05,25,98,09,25,21,00,70,R
1478193191.412215,018f,8,fe,50,00,00,00,42,00,00,R
1478193191.412449,0260,8,19,25,27,30,08,8f,87,05,R
1478193191.412685,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193191.412917,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193191.413150,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.413398,0545,8,d8,00,00,8a,00,00,00,00,R
1478193191.413652,0430,8,00,00,00,00,00,00,00,00,R
1478193191.413884,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.416311,0131,8,09,80,00,00,11,7f,02,00,R
1478193191.416552,0140,8,00,00,00,00,10,0b,22,21,R
1478193191.416790,0350,8,05,20,c4,68,77,00,00,fe,R
1478193191.417044,0370,8,00,20,00,00,00,00,00,00,R
1478193191.417272,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.417521,043f,8,10,40,60,ff,78,da,08,00,R
1478193191.417753,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.418005,0440,8,ff,00,00,00,ff,da,08,00,R
1478193191.418806,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.419946,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.420387,00a0,8,5c,84,98,09,00,1f,02,00,R
1478193191.420624,00a1,8,85,87,00,00,24,00,00,00,R
1478193191.421114,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.422212,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.422453,0316,8,05,25,b0,09,25,21,00,70,R
1478193191.422692,018f,8,fe,50,00,00,00,42,00,00,R
1478193191.422925,0260,8,19,25,27,30,08,8f,87,16,R
1478193191.423158,02a0,8,20,00,95,1c,97,02,bd,00,R
1478193191.423391,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193191.423639,0002,8,00,00,00,00,00,00,03,2d,R
1478193191.423877,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.424122,0130,8,10,80,00,ff,fc,7f,03,98,R
1478193191.426297,0350,8,05,20,d4,68,77,00,00,ee,R
1478193191.426654,043f,8,10,40,60,ff,78,df,08,00,R
1478193191.426902,0370,8,00,20,00,00,00,00,00,00,R
1478193191.427136,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.427392,0440,8,ff,00,00,00,ff,df,08,00,R
1478193191.427849,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.428992,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.430132,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.431054,04f0,8,00,00,00,80,00,67,d1,13,R
1478193191.431284,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.432119,0316,8,05,25,b0,09,25,21,00,70,R
1478193191.432359,018f,8,fe,50,00,00,00,43,00,00,R
1478193191.432590,0260,8,1a,25,27,30,08,8f,87,26,R
1478193191.432823,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193191.433056,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193191.433288,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.433550,0430,8,00,00,00,00,00,00,00,00,R
1478193191.433782,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.435493,0131,8,f7,7f,00,00,47,7f,04,92,R
1478193191.435982,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.441452,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.441993,0316,8,05,25,b0,09,25,21,00,70,R
1478193191.442233,018f,8,fe,50,00,00,00,43,00,00,R
1478193191.442464,0260,8,1a,25,27,30,08,8f,87,37,R
1478193191.442695,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193191.442928,0329,8,dc,bb,7f,14,11,20,00,14,R
1478193191.443160,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.443411,0545,8,d8,00,00,8b,00,00,00,00,R
1478193191.443659,0002,8,00,00,00,00,00,00,05,63,R
1478193191.443896,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.444139,0130,8,07,80,00,ff,2c,80,05,18,R
1478193191.444377,0131,8,e0,7f,00,00,56,7f,05,2f,R
1478193191.444617,0140,8,00,00,00,00,16,20,25,8c,R
1478193191.444850,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.445116,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.445348,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.446088,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.446343,0350,8,05,20,f4,68,77,00,00,ce,R
1478193191.446648,043f,8,10,40,60,ff,78,e6,08,00,R
1478193191.446904,0370,8,00,20,00,00,00,00,00,00,R
1478193191.447143,0440,8,ff,00,00,00,ff,e6,08,00,R
1478193191.447375,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.448374,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.449492,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.450612,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.452212,018f,8,fe,50,00,00,00,44,00,00,R
1478193191.457540,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.463055,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193191.463287,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.463543,0002,8,00,00,00,00,00,01,07,15,R
1478193191.463781,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.464024,0545,8,d8,00,00,8b,00,00,00,00,R
1478193191.464266,0130,8,00,80,00,ff,0e,80,07,9f,R
1478193191.464508,0131,8,00,80,00,00,56,7f,07,0c,R
1478193191.464748,0140,8,00,00,00,00,02,20,27,a8,R
1478193191.464981,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.465295,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.465527,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.466319,0350,8,05,20,14,68,77,00,00,2e,R
1478193191.466549,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.466809,0370,8,00,20,00,00,00,00,00,00,R
1478193191.467047,043f,8,10,40,60,ff,78,ee,08,00,R
1478193191.467294,0440,8,ff,00,00,00,ff,ee,08,00,R
1478193191.467632,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.468778,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.469911,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.471054,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.471447,04f0,8,00,00,00,80,00,67,d1,13,R
1478193191.472060,0316,8,05,25,d0,09,25,21,00,70,R
1478193191.472299,018f,8,fe,50,00,00,00,44,00,00,R
1478193191.472533,0260,8,1a,25,29,30,08,8f,87,24,R
1478193191.472764,02a0,8,40,00,95,1c,97,02,bd,00,R
1478193191.473000,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193191.473233,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.473494,0430,8,00,00,00,00,00,00,00,00,R
1478193191.473727,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.473990,04b1,8,00,00,00,00,00,00,00,00,R
1478193191.474232,01f1,8,08,00,00,00,00,00,00,00,R
1478193191.474469,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.474715,0002,8,00,00,00,00,00,01,08,ae,R
1478193191.474947,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.475193,0130,8,02,80,00,ff,14,80,08,89,R
1478193191.475444,0131,8,09,80,00,00,56,7f,08,38,R
1478193191.475670,0140,8,00,00,00,00,04,22,28,8e,R
1478193191.475921,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.476153,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.476395,0350,8,05,20,24,68,77,00,00,1e,R
1478193191.476644,0370,8,00,20,00,00,00,00,00,00,R
1478193191.477062,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.477312,043f,8,10,40,60,ff,78,f5,08,00,R
1478193191.477550,0545,8,d8,64,00,8c,00,00,00,00,R
1478193191.477793,0440,8,ff,00,00,00,ff,f5,08,00,R
1478193191.478023,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.479104,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.480221,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.481345,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.481945,0316,8,05,27,d0,09,27,21,00,70,R
1478193191.482185,018f,8,fe,50,00,00,00,45,00,00,R
1478193191.482419,0260,8,1b,27,29,30,08,8f,84,35,R
1478193191.482651,02a0,8,60,00,95,1c,97,02,bd,00,R
1478193191.482889,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193191.483119,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.483369,0545,8,d8,00,00,8c,00,00,00,00,R
1478193191.483616,0002,8,00,00,00,00,00,01,09,b3,R
1478193191.483854,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.484096,0130,8,01,80,00,ff,2d,80,09,d8,R
1478193191.484331,0131,8,fb,7f,00,00,4e,7f,09,2b,R
1478193191.484571,0140,8,00,00,00,00,06,26,29,bd,R
1478193191.484803,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.484949,05f0,2,01,00,R
1478193191.485181,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.485449,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.489245,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.490376,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.491009,04f0,8,00,00,00,80,00,67,d1,13,R
1478193191.491516,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.491929,0316,8,05,27,d0,09,27,21,00,70,R
1478193191.492167,018f,8,fe,50,00,00,00,45,00,00,R
1478193191.492418,0260,8,1c,27,29,30,08,8f,84,01,R
1478193191.492639,02a0,8,00,00,95,1c,97,02,bd,00,R
1478193191.492872,0329,8,0c,bb,7f,14,11,20,00,14,R
1478193191.493104,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.493354,0545,8,d8,00,00,8b,00,00,00,00,R
1478193191.493608,0430,8,00,00,00,00,00,00,00,00,R
1478193191.493840,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.494098,04b1,8,00,00,00,00,00,00,00,00,R
1478193191.494344,01f1,8,08,00,00,00,00,00,00,00,R
1478193191.494586,0153,8,00,21,10,ff,00,ff,00,00,R
1478193191.494830,0002,8,00,00,00,00,00,01,0a,94,R
1478193191.495062,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.495321,02c0,8,15,00,00,00,00,00,00,00,R
1478193191.496071,0130,8,03,80,00,ff,35,80,0a,51,R
1478193191.496306,0131,8,09,80,00,00,33,7f,0a,db,R
1478193191.496546,0140,8,00,00,00,00,08,25,2a,47,R
1478193191.496783,0350,8,05,20,44,68,77,00,00,7e,R
1478193191.497032,0370,8,00,20,00,00,00,00,00,00,R
1478193191.497265,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.497512,043f,8,10,40,60,ff,78,03,09,00,R
1478193191.497744,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.497992,0440,8,ff,00,00,00,ff,03,09,00,R
1478193191.498376,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.499497,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.500615,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.501739,043f,8,01,45,60,ff,6b,00,00,00,T
1478193191.502017,0316,8,05,27,d0,09,27,21,00,70,R
1478193191.502254,018f,8,fe,50,00,00,00,46,00,00,R
1478193191.502488,0260,8,1c,27,29,30,08,8f,84,12,R
1478193191.502723,02a0,8,20,00,95,1c,97,02,bd,00,R
